-8.421635627746582031e+00,-9.485623359680175781e+00
-6.938093662261962891e+00,3.264538288116455078e+00
9.710111618041992188e+00,8.105655670166015625e+00
-6.013845920562744141e+00,1.589540362358093262e+00
2.716571807861328125e+00,9.008589744567871094e+00
1.252745985984802246e+00,-1.481149673461914062e+00
-3.830864429473876953e+00,3.834300518035888672e+00
9.955238342285156250e+00,-1.733384966850280762e+00
-1.287349033355712891e+01,-2.672965526580810547e+00
-9.740002632141113281e+00,1.164453411102294922e+01
1.137580585479736328e+01,-4.761660099029541016e-01
-7.701171398162841797e+00,-3.017667770385742188e+00
3.554269790649414062e+00,-5.203558921813964844e+00
-7.159804701805114746e-01,-3.364214181900024414e+00
-9.740880012512207031e+00,1.102748489379882812e+01
-1.152603149414062500e+01,2.496450185775756836e+00
8.807787895202636719e+00,1.864242434501647949e+00
-4.014241218566894531e+00,-7.769706249237060547e-01
-1.157471275329589844e+01,2.815633535385131836e+00
3.081053733825683594e+00,2.100816488265991211e+00
-4.455801963806152344e+00,-8.054738998413085938e+00
1.857347369194030762e+00,1.672834968566894531e+01
1.662268257141113281e+01,3.560215711593627930e+00
-4.138465881347656250e+00,1.945021986961364746e+00
1.857347369194030762e+00,1.672834968566894531e+01
-1.644966363906860352e+00,9.078802913427352905e-02
3.704381227493286133e+00,-7.261462688446044922e+00
1.662268257141113281e+01,3.560215711593627930e+00
-1.012045192718505859e+01,-4.174167633056640625e+00
2.442122399806976318e-01,-1.349469566345214844e+01
-2.666526317596435547e+00,-1.754226088523864746e+00
-3.348664999008178711e+00,6.017342567443847656e+00
-1.273313236236572266e+01,-6.319524765014648438e+00
7.541749954223632812e+00,4.718200683593750000e+00
1.632523345947265625e+01,-6.472599029541015625e+00
-5.975047111511230469e+00,-2.117567539215087891e+00
-1.010909366607666016e+01,3.844519376754760742e+00
-1.144427108764648438e+01,-2.102879762649536133e+00
-6.977038383483886719e+00,-2.310637712478637695e+00
7.540953159332275391e-01,-9.653324127197265625e+00
-2.960728883743286133e+00,1.420772194862365723e+00
-3.188883066177368164e+00,9.204450607299804688e+00
1.544557332992553711e+00,4.362739086151123047e+00
1.706481575965881348e+00,8.363982200622558594e+00
-4.266363143920898438e+00,-1.417734813690185547e+01
-3.722270011901855469e+00,-1.415951251983642578e+01
-3.338531255722045898e+00,-1.575852489471435547e+01
3.539263904094696045e-01,4.364831447601318359e-01
-2.774252653121948242e+00,-1.486976909637451172e+01
6.940217494964599609e+00,1.185236167907714844e+01
3.106593370437622070e+00,1.114123344421386719e+01
-4.239163398742675781e+00,1.606487846374511719e+01
5.216258049011230469e+00,1.311854743957519531e+01
2.760777711868286133e+00,-2.459331512451171875e+00
-1.043086338043212891e+01,-1.430684947967529297e+01
1.066423892974853516e+01,3.926959514617919922e+00
1.733984351158142090e+00,6.562895774841308594e+00
3.963768482208251953e+00,1.003544712066650391e+01
-5.446206331253051758e-01,6.178804397583007812e+00
-1.040656185150146484e+01,-1.434894275665283203e+01
1.062712955474853516e+01,7.283185958862304688e+00
-1.221952676773071289e+00,-1.396144199371337891e+01
-1.441466236114501953e+01,8.787590026855468750e+00
-1.437882900238037109e+01,8.792660713195800781e+00
-3.790502786636352539e+00,9.644583702087402344e+00
1.637556648254394531e+01,-6.556457519531250000e+00
6.154339790344238281e+00,4.426116943359375000e+00
8.948626518249511719e+00,-8.781546592712402344e+00
3.749235153198242188e+00,-4.338094711303710938e+00
7.703701019287109375e+00,5.752532005310058594e+00
5.046087741851806641e+00,4.473502635955810547e+00
2.027340173721313477e+00,7.405109882354736328e+00
-3.134711265563964844e+00,-1.345015811920166016e+01
4.827122688293457031e+00,6.848877906799316406e+00
7.029986858367919922e+00,7.897865295410156250e+00
1.081100082397460938e+01,3.696346282958984375e+00
5.630327224731445312e+00,5.062629222869873047e+00
-2.801381826400756836e+00,8.372993469238281250e+00
-4.113272190093994141e+00,-2.950706481933593750e+00
4.558306694030761719e+00,8.688477516174316406e+00
1.900127232074737549e-01,8.702049255371093750e+00
-1.695359945297241211e+00,3.868643999099731445e+00
-1.234919190406799316e+00,3.784177303314208984e+00
-1.698723983764648438e+01,-3.801917076110839844e+00
1.528684520721435547e+01,-3.942602872848510742e+00
8.627508163452148438e+00,1.014430141448974609e+01
-8.987307548522949219e-01,-1.063123321533203125e+01
3.755423307418823242e+00,3.011528253555297852e+00
5.896734714508056641e+00,1.877003908157348633e+00
9.695511817932128906e+00,-7.260550022125244141e+00
-1.033849143981933594e+01,5.375331044197082520e-01
3.936924457550048828e+00,5.242086887359619141e+00
3.230948209762573242e+00,5.873621463775634766e+00
6.314888954162597656e+00,8.413327932357788086e-01
2.923722982406616211e+00,4.322015762329101562e+00
-4.524097919464111328e+00,1.566399669647216797e+01
3.524110794067382812e+00,4.199418425559997559e-01
3.145059347152709961e-01,2.135087728500366211e+00
8.983567237854003906e+00,-2.449298381805419922e+00
9.212187491357326508e-03,8.093296051025390625e+00
-5.842496395111083984e+00,4.725584685802459717e-01
1.505584430694580078e+01,-3.713952779769897461e+00
8.694480895996093750e+00,-9.246604919433593750e+00
-2.786614298820495605e-01,1.851028442382812500e+00
-4.883087158203125000e+00,8.554771423339843750e+00
1.080119037628173828e+01,-6.228931903839111328e+00
1.090918254852294922e+01,-6.979885101318359375e+00
1.843430638313293457e+00,1.949431777000427246e+00
9.270221710205078125e+00,-7.516082286834716797e+00
-4.737380504608154297e+00,1.610882377624511719e+01
9.807986259460449219e+00,-4.485579967498779297e+00
